ano,rodada,circuito,pais,piloto,equipe,posicao,pontos,grid,voltas,status
2012,19,Circuit of the Americas,USA,Massa,Ferrari,4,12,11,56,Finished
2012,19,Circuit of the Americas,USA,Button,McLaren,5,10,12,56,Finished
2012,19,Circuit of the Americas,USA,Räikkönen,Lotus F1,6,8,4,56,Finished
2012,19,Circuit of the Americas,USA,Grosjean,Lotus F1,7,6,8,56,Finished
2012,19,Circuit of the Americas,USA,Hülkenberg,Force India,8,4,6,56,Finished
2012,19,Circuit of the Americas,USA,Maldonado,Williams,9,2,9,56,Finished
2012,19,Circuit of the Americas,USA,Senna,Williams,10,1,10,56,Finished
2012,19,Circuit of the Americas,USA,Pérez,Sauber,11,0,15,56,Finished
2012,19,Circuit of the Americas,USA,Ricciardo,Toro Rosso,12,0,18,56,Finished
2012,19,Circuit of the Americas,USA,Rosberg,Mercedes,13,0,17,56,Finished
2012,19,Circuit of the Americas,USA,Kobayashi,Sauber,14,0,16,55,+1 Lap
2012,19,Circuit of the Americas,USA,di Resta,Force India,15,0,13,55,+1 Lap
2012,19,Circuit of the Americas,USA,Schumacher,Mercedes,16,0,5,55,+1 Lap
2012,19,Circuit of the Americas,USA,Petrov,Caterham,17,0,21,55,+1 Lap
2012,19,Circuit of the Americas,USA,Kovalainen,Caterham,18,0,22,55,+1 Lap
2012,19,Circuit of the Americas,USA,Glock,Marussia,19,0,19,55,+1 Lap
2012,19,Circuit of the Americas,USA,Pic,Marussia,20,0,20,54,+2 Laps
2012,19,Circuit of the Americas,USA,de la Rosa,HRT,21,0,23,54,+2 Laps
2012,19,Circuit of the Americas,USA,Karthikeyan,HRT,22,0,24,54,+2 Laps
2012,19,Circuit of the Americas,USA,Webber,Red Bull,23,0,3,16,Alternator
2012,19,Circuit of the Americas,USA,Vergne,Toro Rosso,24,0,14,14,Suspension
2012,20,Autódromo José Carlos Pace,Brazil,Button,McLaren,1,25,2,71,Finished
2012,20,Autódromo José Carlos Pace,Brazil,Alonso,Ferrari,2,18,7,71,Finished
2012,20,Autódromo José Carlos Pace,Brazil,Massa,Ferrari,3,15,5,71,Finished
2012,20,Autódromo José Carlos Pace,Brazil,Webber,Red Bull,4,12,3,71,Finished
2012,20,Autódromo José Carlos Pace,Brazil,Hülkenberg,Force India,5,10,6,71,Finished
2012,20,Autódromo José Carlos Pace,Brazil,Vettel,Red Bull,6,8,4,71,Finished
2012,20,Autódromo José Carlos Pace,Brazil,Schumacher,Mercedes,7,6,13,71,Finished
2012,20,Autódromo José Carlos Pace,Brazil,Vergne,Toro Rosso,8,4,17,71,Finished
2012,20,Autódromo José Carlos Pace,Brazil,Kobayashi,Sauber,9,2,14,71,Finished
2012,20,Autódromo José Carlos Pace,Brazil,Räikkönen,Lotus F1,10,1,8,70,+1 Lap
2012,20,Autódromo José Carlos Pace,Brazil,Petrov,Caterham,11,0,19,70,+1 Lap
2012,20,Autódromo José Carlos Pace,Brazil,Pic,Marussia,12,0,22,70,+1 Lap
2012,20,Autódromo José Carlos Pace,Brazil,Ricciardo,Toro Rosso,13,0,15,70,+1 Lap
2012,20,Autódromo José Carlos Pace,Brazil,Kovalainen,Caterham,14,0,20,70,+1 Lap
2012,20,Autódromo José Carlos Pace,Brazil,Rosberg,Mercedes,15,0,9,70,+1 Lap
2012,20,Autódromo José Carlos Pace,Brazil,Glock,Marussia,16,0,21,70,+1 Lap
2012,20,Autódromo José Carlos Pace,Brazil,de la Rosa,HRT,17,0,24,69,+2 Laps
2012,20,Autódromo José Carlos Pace,Brazil,Karthikeyan,HRT,18,0,23,69,+2 Laps
2012,20,Autódromo José Carlos Pace,Brazil,di Resta,Force India,19,0,10,68,Accident
2012,20,Autódromo José Carlos Pace,Brazil,Hamilton,McLaren,20,0,1,54,Collision
2012,20,Autódromo José Carlos Pace,Brazil,Grosjean,Lotus F1,21,0,18,5,Accident
2012,20,Autódromo José Carlos Pace,Brazil,Maldonado,Williams,22,0,16,1,Collision
2012,20,Autódromo José Carlos Pace,Brazil,Senna,Williams,23,0,11,0,Collision
2012,20,Autódromo José Carlos Pace,Brazil,Pérez,Sauber,24,0,12,0,Collision
2013,1,Albert Park Grand Prix Circuit,Australia,Räikkönen,Lotus F1,1,25,7,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Alonso,Ferrari,2,18,5,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Vettel,Red Bull,3,15,1,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Massa,Ferrari,4,12,4,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Hamilton,Mercedes,5,10,3,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Webber,Red Bull,6,8,2,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Sutil,Force India,7,6,12,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,di Resta,Force India,8,4,9,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Button,McLaren,9,2,10,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Grosjean,Lotus F1,10,1,8,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Pérez,McLaren,11,0,15,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Vergne,Toro Rosso,12,0,13,58,Finished
2013,1,Albert Park Grand Prix Circuit,Australia,Gutiérrez,Sauber,13,0,18,57,+1 Lap
2013,1,Albert Park Grand Prix Circuit,Australia,Bottas,Williams,14,0,16,57,+1 Lap
2013,1,Albert Park Grand Prix Circuit,Australia,Bianchi,Marussia,15,0,19,57,+1 Lap
2013,1,Albert Park Grand Prix Circuit,Australia,Pic,Caterham,16,0,22,56,+2 Laps
2013,1,Albert Park Grand Prix Circuit,Australia,Chilton,Marussia,17,0,20,56,+2 Laps
2013,1,Albert Park Grand Prix Circuit,Australia,van der Garde,Caterham,18,0,21,56,+2 Laps
2013,1,Albert Park Grand Prix Circuit,Australia,Ricciardo,Toro Rosso,19,0,14,39,Hydraulics
2013,1,Albert Park Grand Prix Circuit,Australia,Rosberg,Mercedes,20,0,6,26,Electrical
2013,1,Albert Park Grand Prix Circuit,Australia,Maldonado,Williams,21,0,17,24,Spun off
2013,1,Albert Park Grand Prix Circuit,Australia,Hülkenberg,Sauber,22,0,11,0,Fuel system
2013,2,Sepang International Circuit,Malaysia,Vettel,Red Bull,1,25,1,56,Finished
2013,2,Sepang International Circuit,Malaysia,Webber,Red Bull,2,18,5,56,Finished
2013,2,Sepang International Circuit,Malaysia,Hamilton,Mercedes,3,15,4,56,Finished
2013,2,Sepang International Circuit,Malaysia,Rosberg,Mercedes,4,12,6,56,Finished
2013,2,Sepang International Circuit,Malaysia,Massa,Ferrari,5,10,2,56,Finished
2013,2,Sepang International Circuit,Malaysia,Grosjean,Lotus F1,6,8,11,56,Finished
2013,2,Sepang International Circuit,Malaysia,Räikkönen,Lotus F1,7,6,10,56,Finished
2013,2,Sepang International Circuit,Malaysia,Hülkenberg,Sauber,8,4,12,56,Finished
2013,2,Sepang International Circuit,Malaysia,Pérez,McLaren,9,2,9,56,Finished
2013,2,Sepang International Circuit,Malaysia,Vergne,Toro Rosso,10,1,17,56,Finished
2013,2,Sepang International Circuit,Malaysia,Bottas,Williams,11,0,18,56,Finished
2013,2,Sepang International Circuit,Malaysia,Gutiérrez,Sauber,12,0,14,55,+1 Lap
2013,2,Sepang International Circuit,Malaysia,Bianchi,Marussia,13,0,19,55,+1 Lap
2013,2,Sepang International Circuit,Malaysia,Pic,Caterham,14,0,20,55,+1 Lap
2013,2,Sepang International Circuit,Malaysia,van der Garde,Caterham,15,0,22,55,+1 Lap
2013,2,Sepang International Circuit,Malaysia,Chilton,Marussia,16,0,21,54,+2 Laps
2013,2,Sepang International Circuit,Malaysia,Button,McLaren,17,0,7,53,Withdrew
2013,2,Sepang International Circuit,Malaysia,Ricciardo,Toro Rosso,18,0,13,51,Retired
2013,2,Sepang International Circuit,Malaysia,Maldonado,Williams,19,0,16,45,Retired
2013,2,Sepang International Circuit,Malaysia,Sutil,Force India,20,0,8,27,Wheel nut
2013,2,Sepang International Circuit,Malaysia,di Resta,Force India,21,0,15,22,Wheel nut
2013,2,Sepang International Circuit,Malaysia,Alonso,Ferrari,22,0,3,1,Collision
2013,3,Shanghai International Circuit,China,Alonso,Ferrari,1,25,3,56,Finished
2013,3,Shanghai International Circuit,China,Räikkönen,Lotus F1,2,18,2,56,Finished
2013,3,Shanghai International Circuit,China,Hamilton,Mercedes,3,15,1,56,Finished
2013,3,Shanghai International Circuit,China,Vettel,Red Bull,4,12,9,56,Finished
2013,3,Shanghai International Circuit,China,Button,McLaren,5,10,8,56,Finished
2013,3,Shanghai International Circuit,China,Massa,Ferrari,6,8,5,56,Finished
2013,3,Shanghai International Circuit,China,Ricciardo,Toro Rosso,7,6,7,56,Finished
2013,3,Shanghai International Circuit,China,di Resta,Force India,8,4,11,56,Finished
2013,3,Shanghai International Circuit,China,Grosjean,Lotus F1,9,2,6,56,Finished
2013,3,Shanghai International Circuit,China,Hülkenberg,Sauber,10,1,10,56,Finished
2013,3,Shanghai International Circuit,China,Pérez,McLaren,11,0,12,56,Finished
2013,3,Shanghai International Circuit,China,Vergne,Toro Rosso,12,0,15,56,Finished
2013,3,Shanghai International Circuit,China,Bottas,Williams,13,0,16,56,Finished
2013,3,Shanghai International Circuit,China,Maldonado,Williams,14,0,14,56,Finished
2013,3,Shanghai International Circuit,China,Bianchi,Marussia,15,0,18,55,+1 Lap
2013,3,Shanghai International Circuit,China,Pic,Caterham,16,0,20,55,+1 Lap
2013,3,Shanghai International Circuit,China,Chilton,Marussia,17,0,19,55,+1 Lap
2013,3,Shanghai International Circuit,China,van der Garde,Caterham,18,0,21,55,+1 Lap
2013,3,Shanghai International Circuit,China,Rosberg,Mercedes,19,0,4,21,Suspension
2013,3,Shanghai International Circuit,China,Webber,Red Bull,20,0,22,15,Wheel
2013,3,Shanghai International Circuit,China,Sutil,Force India,21,0,13,5,Collision
2013,3,Shanghai International Circuit,China,Gutiérrez,Sauber,22,0,17,4,Collision
2013,4,Bahrain International Circuit,Bahrain,Vettel,Red Bull,1,25,2,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Räikkönen,Lotus F1,2,18,8,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Grosjean,Lotus F1,3,15,11,57,Finished
2013,4,Bahrain International Circuit,Bahrain,di Resta,Force India,4,12,5,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Hamilton,Mercedes,5,10,9,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Pérez,McLaren,6,8,12,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Webber,Red Bull,7,6,7,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Alonso,Ferrari,8,4,3,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Rosberg,Mercedes,9,2,1,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Button,McLaren,10,1,10,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Maldonado,Williams,11,0,17,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Hülkenberg,Sauber,12,0,14,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Sutil,Force India,13,0,6,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Bottas,Williams,14,0,15,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Massa,Ferrari,15,0,4,57,Finished
2013,4,Bahrain International Circuit,Bahrain,Ricciardo,Toro Rosso,16,0,13,56,+1 Lap
2013,4,Bahrain International Circuit,Bahrain,Pic,Caterham,17,0,18,56,+1 Lap
2013,4,Bahrain International Circuit,Bahrain,Gutiérrez,Sauber,18,0,22,56,+1 Lap
2013,4,Bahrain International Circuit,Bahrain,Bianchi,Marussia,19,0,19,56,+1 Lap
2013,4,Bahrain International Circuit,Bahrain,Chilton,Marussia,20,0,21,56,+1 Lap
2013,4,Bahrain International Circuit,Bahrain,van der Garde,Caterham,21,0,20,55,+2 Laps
2013,4,Bahrain International Circuit,Bahrain,Vergne,Toro Rosso,22,0,16,16,Puncture
2013,5,Circuit de Barcelona-Catalunya,Spain,Alonso,Ferrari,1,25,5,66,Finished
2013,5,Circuit de Barcelona-Catalunya,Spain,Räikkönen,Lotus F1,2,18,4,66,Finished
2013,5,Circuit de Barcelona-Catalunya,Spain,Massa,Ferrari,3,15,9,66,Finished
2013,5,Circuit de Barcelona-Catalunya,Spain,Vettel,Red Bull,4,12,3,66,Finished
2013,5,Circuit de Barcelona-Catalunya,Spain,Webber,Red Bull,5,10,7,66,Finished
2013,5,Circuit de Barcelona-Catalunya,Spain,Rosberg,Mercedes,6,8,1,66,Finished
2013,5,Circuit de Barcelona-Catalunya,Spain,di Resta,Force India,7,6,10,66,Finished
2013,5,Circuit de Barcelona-Catalunya,Spain,Button,McLaren,8,4,14,66,Finished
2013,5,Circuit de Barcelona-Catalunya,Spain,Pérez,McLaren,9,2,8,66,Finished
2013,5,Circuit de Barcelona-Catalunya,Spain,Ricciardo,Toro Rosso,10,1,11,65,+1 Lap
2013,5,Circuit de Barcelona-Catalunya,Spain,Gutiérrez,Sauber,11,0,19,65,+1 Lap
2013,5,Circuit de Barcelona-Catalunya,Spain,Hamilton,Mercedes,12,0,2,65,+1 Lap
2013,5,Circuit de Barcelona-Catalunya,Spain,Sutil,Force India,13,0,13,65,+1 Lap
2013,5,Circuit de Barcelona-Catalunya,Spain,Maldonado,Williams,14,0,17,65,+1 Lap
2013,5,Circuit de Barcelona-Catalunya,Spain,Hülkenberg,Sauber,15,0,15,65,+1 Lap
2013,5,Circuit de Barcelona-Catalunya,Spain,Bottas,Williams,16,0,16,65,+1 Lap
2013,5,Circuit de Barcelona-Catalunya,Spain,Pic,Caterham,17,0,22,65,+1 Lap
2013,5,Circuit de Barcelona-Catalunya,Spain,Bianchi,Marussia,18,0,20,64,+2 Laps
2013,5,Circuit de Barcelona-Catalunya,Spain,Chilton,Marussia,19,0,21,64,+2 Laps
2013,5,Circuit de Barcelona-Catalunya,Spain,Vergne,Toro Rosso,20,0,12,52,Accident
2013,5,Circuit de Barcelona-Catalunya,Spain,van der Garde,Caterham,21,0,18,21,Wheel
2013,5,Circuit de Barcelona-Catalunya,Spain,Grosjean,Lotus F1,22,0,6,8,Suspension
2013,6,Circuit de Monaco,Monaco,Rosberg,Mercedes,1,25,1,78,Finished
2013,6,Circuit de Monaco,Monaco,Vettel,Red Bull,2,18,3,78,Finished
2013,6,Circuit de Monaco,Monaco,Webber,Red Bull,3,15,4,78,Finished
2013,6,Circuit de Monaco,Monaco,Hamilton,Mercedes,4,12,2,78,Finished
2013,6,Circuit de Monaco,Monaco,Sutil,Force India,5,10,8,78,Finished
2013,6,Circuit de Monaco,Monaco,Button,McLaren,6,8,9,78,Finished
2013,6,Circuit de Monaco,Monaco,Alonso,Ferrari,7,6,6,78,Finished
2013,6,Circuit de Monaco,Monaco,Vergne,Toro Rosso,8,4,10,78,Finished
2013,6,Circuit de Monaco,Monaco,di Resta,Force India,9,2,17,78,Finished
2013,6,Circuit de Monaco,Monaco,Räikkönen,Lotus F1,10,1,5,78,Finished
2013,6,Circuit de Monaco,Monaco,Hülkenberg,Sauber,11,0,11,78,Finished
2013,6,Circuit de Monaco,Monaco,Bottas,Williams,12,0,14,78,Finished
2013,6,Circuit de Monaco,Monaco,Gutiérrez,Sauber,13,0,19,78,Finished
2013,6,Circuit de Monaco,Monaco,Chilton,Marussia,14,0,22,78,Finished
2013,6,Circuit de Monaco,Monaco,van der Garde,Caterham,15,0,15,78,Finished
2013,6,Circuit de Monaco,Monaco,Pérez,McLaren,16,0,7,72,Suspension
2013,6,Circuit de Monaco,Monaco,Grosjean,Lotus F1,17,0,13,63,Collision
2013,6,Circuit de Monaco,Monaco,Ricciardo,Toro Rosso,18,0,12,61,Collision
2013,6,Circuit de Monaco,Monaco,Bianchi,Marussia,19,0,20,58,Brakes
2013,6,Circuit de Monaco,Monaco,Maldonado,Williams,20,0,16,44,Collision
2013,6,Circuit de Monaco,Monaco,Massa,Ferrari,21,0,21,28,Accident
2013,6,Circuit de Monaco,Monaco,Pic,Caterham,22,0,18,7,Gearbox
2013,7,Circuit Gilles Villeneuve,Canada,Vettel,Red Bull,1,25,1,70,Finished
2013,7,Circuit Gilles Villeneuve,Canada,Alonso,Ferrari,2,18,6,70,Finished
2013,7,Circuit Gilles Villeneuve,Canada,Hamilton,Mercedes,3,15,2,70,Finished
2013,7,Circuit Gilles Villeneuve,Canada,Webber,Red Bull,4,12,5,70,Finished
2013,7,Circuit Gilles Villeneuve,Canada,Rosberg,Mercedes,5,10,4,70,Finished
2013,7,Circuit Gilles Villeneuve,Canada,Vergne,Toro Rosso,6,8,7,69,+1 Lap
2013,7,Circuit Gilles Villeneuve,Canada,di Resta,Force India,7,6,17,69,+1 Lap
2013,7,Circuit Gilles Villeneuve,Canada,Massa,Ferrari,8,4,16,69,+1 Lap
2013,7,Circuit Gilles Villeneuve,Canada,Räikkönen,Lotus F1,9,2,10,69,+1 Lap
2013,7,Circuit Gilles Villeneuve,Canada,Sutil,Force India,10,1,8,69,+1 Lap
2013,7,Circuit Gilles Villeneuve,Canada,Pérez,McLaren,11,0,12,69,+1 Lap
2013,7,Circuit Gilles Villeneuve,Canada,Button,McLaren,12,0,14,69,+1 Lap
2013,7,Circuit Gilles Villeneuve,Canada,Grosjean,Lotus F1,13,0,22,69,+1 Lap
2013,7,Circuit Gilles Villeneuve,Canada,Bottas,Williams,14,0,3,69,+1 Lap
2013,7,Circuit Gilles Villeneuve,Canada,Ricciardo,Toro Rosso,15,0,11,68,+2 Laps
2013,7,Circuit Gilles Villeneuve,Canada,Maldonado,Williams,16,0,13,68,+2 Laps
2013,7,Circuit Gilles Villeneuve,Canada,Bianchi,Marussia,17,0,19,68,+2 Laps
2013,7,Circuit Gilles Villeneuve,Canada,Pic,Caterham,18,0,18,67,+3 Laps
2013,7,Circuit Gilles Villeneuve,Canada,Chilton,Marussia,19,0,20,67,+3 Laps
2013,7,Circuit Gilles Villeneuve,Canada,Gutiérrez,Sauber,20,0,15,63,Accident
2013,7,Circuit Gilles Villeneuve,Canada,Hülkenberg,Sauber,21,0,9,45,Collision
2013,7,Circuit Gilles Villeneuve,Canada,van der Garde,Caterham,22,0,21,43,Collision
2013,8,Silverstone Circuit,UK,Rosberg,Mercedes,1,25,2,52,Finished
2013,8,Silverstone Circuit,UK,Webber,Red Bull,2,18,4,52,Finished
2013,8,Silverstone Circuit,UK,Alonso,Ferrari,3,15,9,52,Finished
2013,8,Silverstone Circuit,UK,Hamilton,Mercedes,4,12,1,52,Finished
2013,8,Silverstone Circuit,UK,Räikkönen,Lotus F1,5,10,8,52,Finished
2013,8,Silverstone Circuit,UK,Massa,Ferrari,6,8,11,52,Finished
2013,8,Silverstone Circuit,UK,Sutil,Force India,7,6,6,52,Finished
2013,8,Silverstone Circuit,UK,Ricciardo,Toro Rosso,8,4,5,52,Finished
2013,8,Silverstone Circuit,UK,di Resta,Force India,9,2,21,52,Finished
2013,8,Silverstone Circuit,UK,Hülkenberg,Sauber,10,1,14,52,Finished
2013,8,Silverstone Circuit,UK,Maldonado,Williams,11,0,15,52,Finished
2013,8,Silverstone Circuit,UK,Bottas,Williams,12,0,16,52,Finished
2013,8,Silverstone Circuit,UK,Button,McLaren,13,0,10,52,Finished
2013,8,Silverstone Circuit,UK,Gutiérrez,Sauber,14,0,17,52,Finished
2013,8,Silverstone Circuit,UK,Pic,Caterham,15,0,18,52,Finished
2013,8,Silverstone Circuit,UK,Bianchi,Marussia,16,0,19,52,Finished
2013,8,Silverstone Circuit,UK,Chilton,Marussia,17,0,20,52,Finished
2013,8,Silverstone Circuit,UK,van der Garde,Caterham,18,0,22,52,Finished
2013,8,Silverstone Circuit,UK,Grosjean,Lotus F1,19,0,7,51,Retired
2013,8,Silverstone Circuit,UK,Pérez,McLaren,20,0,13,46,Wheel
2013,8,Silverstone Circuit,UK,Vettel,Red Bull,21,0,3,41,Gearbox
2013,8,Silverstone Circuit,UK,Vergne,Toro Rosso,22,0,12,35,Tyre
2013,9,Nürburgring,Germany,Vettel,Red Bull,1,25,2,60,Finished
2013,9,Nürburgring,Germany,Räikkönen,Lotus F1,2,18,4,60,Finished
2013,9,Nürburgring,Germany,Grosjean,Lotus F1,3,15,5,60,Finished
2013,9,Nürburgring,Germany,Alonso,Ferrari,4,12,8,60,Finished
2013,9,Nürburgring,Germany,Hamilton,Mercedes,5,10,1,60,Finished
2013,9,Nürburgring,Germany,Button,McLaren,6,8,9,60,Finished
2013,9,Nürburgring,Germany,Webber,Red Bull,7,6,3,60,Finished
2013,9,Nürburgring,Germany,Pérez,McLaren,8,4,13,60,Finished
2013,9,Nürburgring,Germany,Rosberg,Mercedes,9,2,11,60,Finished
2013,9,Nürburgring,Germany,Hülkenberg,Sauber,10,1,10,60,Finished
2013,9,Nürburgring,Germany,di Resta,Force India,11,0,12,60,Finished
2013,9,Nürburgring,Germany,Ricciardo,Toro Rosso,12,0,6,60,Finished
2013,9,Nürburgring,Germany,Sutil,Force India,13,0,15,60,Finished
2013,9,Nürburgring,Germany,Gutiérrez,Sauber,14,0,14,60,Finished
2013,9,Nürburgring,Germany,Maldonado,Williams,15,0,18,60,Finished
2013,9,Nürburgring,Germany,Bottas,Williams,16,0,17,59,+1 Lap
2013,9,Nürburgring,Germany,Pic,Caterham,17,0,22,59,+1 Lap
2013,9,Nürburgring,Germany,van der Garde,Caterham,18,0,20,59,+1 Lap
2013,9,Nürburgring,Germany,Chilton,Marussia,19,0,21,59,+1 Lap
2013,9,Nürburgring,Germany,Vergne,Toro Rosso,20,0,16,22,Hydraulics
2013,9,Nürburgring,Germany,Bianchi,Marussia,21,0,19,21,Engine
2013,9,Nürburgring,Germany,Massa,Ferrari,22,0,7,3,Spun off
2013,10,Hungaroring,Hungary,Hamilton,Mercedes,1,25,1,70,Finished
2013,10,Hungaroring,Hungary,Räikkönen,Lotus F1,2,18,6,70,Finished
2013,10,Hungaroring,Hungary,Vettel,Red Bull,3,15,2,70,Finished
2013,10,Hungaroring,Hungary,Webber,Red Bull,4,12,10,70,Finished
2013,10,Hungaroring,Hungary,Alonso,Ferrari,5,10,5,70,Finished
2013,10,Hungaroring,Hungary,Grosjean,Lotus F1,6,8,3,70,Finished
2013,10,Hungaroring,Hungary,Button,McLaren,7,6,13,70,Finished
2013,10,Hungaroring,Hungary,Massa,Ferrari,8,4,7,70,Finished
2013,10,Hungaroring,Hungary,Pérez,McLaren,9,2,9,69,+1 Lap
2013,10,Hungaroring,Hungary,Maldonado,Williams,10,1,15,69,+1 Lap
2013,10,Hungaroring,Hungary,Hülkenberg,Sauber,11,0,12,69,+1 Lap
2013,10,Hungaroring,Hungary,Vergne,Toro Rosso,12,0,14,69,+1 Lap
2013,10,Hungaroring,Hungary,Ricciardo,Toro Rosso,13,0,8,69,+1 Lap
2013,10,Hungaroring,Hungary,van der Garde,Caterham,14,0,20,68,+2 Laps
2013,10,Hungaroring,Hungary,Pic,Caterham,15,0,19,68,+2 Laps
2013,10,Hungaroring,Hungary,Bianchi,Marussia,16,0,21,67,+3 Laps
2013,10,Hungaroring,Hungary,Chilton,Marussia,17,0,22,67,+3 Laps
2013,10,Hungaroring,Hungary,di Resta,Force India,18,0,18,66,Hydraulics
2013,10,Hungaroring,Hungary,Rosberg,Mercedes,19,0,4,64,Engine
2013,10,Hungaroring,Hungary,Bottas,Williams,20,0,16,42,Hydraulics
2013,10,Hungaroring,Hungary,Gutiérrez,Sauber,21,0,17,28,Transmission
2013,10,Hungaroring,Hungary,Sutil,Force India,22,0,11,19,Hydraulics
2013,11,Circuit de Spa-Francorchamps,Belgium,Vettel,Red Bull,1,25,2,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Alonso,Ferrari,2,18,9,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Hamilton,Mercedes,3,15,1,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Rosberg,Mercedes,4,12,4,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Webber,Red Bull,5,10,3,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Button,McLaren,6,8,6,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Massa,Ferrari,7,6,10,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Grosjean,Lotus F1,8,4,7,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Sutil,Force India,9,2,12,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Ricciardo,Toro Rosso,10,1,19,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Pérez,McLaren,11,0,13,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Vergne,Toro Rosso,12,0,18,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Hülkenberg,Sauber,13,0,11,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Gutiérrez,Sauber,14,0,21,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,Bottas,Williams,15,0,20,44,Finished
2013,11,Circuit de Spa-Francorchamps,Belgium,van der Garde,Caterham,16,0,14,43,+1 Lap
2013,11,Circuit de Spa-Francorchamps,Belgium,Maldonado,Williams,17,0,17,43,+1 Lap
2013,11,Circuit de Spa-Francorchamps,Belgium,Bianchi,Marussia,18,0,15,43,+1 Lap
2013,11,Circuit de Spa-Francorchamps,Belgium,Chilton,Marussia,19,0,16,42,+2 Laps
2013,11,Circuit de Spa-Francorchamps,Belgium,di Resta,Force India,20,0,5,26,Collision
2013,11,Circuit de Spa-Francorchamps,Belgium,Räikkönen,Lotus F1,21,0,8,25,Brakes
2013,11,Circuit de Spa-Francorchamps,Belgium,Pic,Caterham,22,0,22,8,Oil leak
2013,12,Autodromo Nazionale di Monza,Italy,Vettel,Red Bull,1,25,1,53,Finished
2013,12,Autodromo Nazionale di Monza,Italy,Alonso,Ferrari,2,18,5,53,Finished
2013,12,Autodromo Nazionale di Monza,Italy,Webber,Red Bull,3,15,2,53,Finished
